STATE FIPS,COUNTY FIPS,STATE/TERRITORY NAME,COUNTY NAME, 2010 POPULATION , 2015 POPULATION , LAND AREA (Sqare Miles) 
22,123,Louisiana,West Carroll Parish," 11,604 "," 11,293 ", 359.646 
22,125,Louisiana,West Feliciana Parish," 15,625 "," 15,385 ", 403.214 
22,127,Louisiana,Winn Parish," 15,313 "," 14,568 ", 950.086 
23,001,Maine,Androscoggin County," 107,702 "," 107,233 ", 467.927 
23,003,Maine,Aroostook County," 71,870 "," 68,628 "," 6,671.330 "
23,005,Maine,Cumberland County," 281,674 "," 289,977 ", 835.241 
23,007,Maine,Franklin County," 30,768 "," 29,991 "," 1,696.609 "
23,009,Maine,Hancock County," 54,418 "," 54,659 "," 1,586.893 "
23,011,Maine,Kennebec County," 122,151 "," 119,980 ", 867.524 
23,013,Maine,Knox County," 39,736 "," 39,855 ", 365.134 
23,015,Maine,Lincoln County," 34,457 "," 33,969 ", 455.818 
23,017,Maine,Oxford County," 57,833 "," 57,202 "," 2,076.840 "
23,019,Maine,Penobscot County," 153,923 "," 152,692 "," 3,397.362 "
23,021,Maine,Piscataquis County," 17,535 "," 16,931 "," 3,960.856 "
23,023,Maine,Sagadahoc County," 35,293 "," 35,149 ", 253.695 
23,025,Maine,Somerset County," 52,228 "," 51,113 "," 3,924.403 "
23,027,Maine,Waldo County," 38,786 "," 39,155 ", 729.918 
23,029,Maine,Washington County," 32,856 "," 31,625 "," 2,562.660 "
23,031,Maine,York County," 197,131 "," 201,169 ", 990.713 
24,001,Maryland,Allegany County," 75,087 "," 72,528 ", 424.158 
24,003,Maryland,Anne Arundel County," 537,656 "," 564,195 ", 414.902 
24,005,Maryland,Baltimore County," 805,029 "," 831,128 ", 598.302 
24,009,Maryland,Calvert County," 88,737 "," 90,595 ", 213.152 
24,011,Maryland,Caroline County," 33,066 "," 32,579 ", 319.419 
24,013,Maryland,Carroll County," 167,134 "," 167,627 ", 447.595 
24,015,Maryland,Cecil County," 101,108 "," 102,382 ", 346.273 
24,017,Maryland,Charles County," 146,551 "," 156,118 ", 457.749 
24,019,Maryland,Dorchester County," 32,618 "," 32,384 ", 540.765 
24,021,Maryland,Frederick County," 233,385 "," 245,322 ", 660.221 
24,023,Maryland,Garrett County," 30,097 "," 29,460 ", 647.103 
24,025,Maryland,Harford County," 244,826 "," 250,290 ", 437.089 
24,027,Maryland,Howard County," 287,085 "," 313,414 ", 250.741 
24,029,Maryland,Kent County," 20,197 "," 19,787 ", 277.030 
24,031,Maryland,Montgomery County," 971,777 "," 1,040,116 ", 491.254 
24,033,Maryland,Prince George's County," 863,420 "," 909,535 ", 482.691 
24,035,Maryland,Queen Anne's County," 47,798 "," 48,904 ", 371.908 
24,037,Maryland,St. Mary's County," 105,151 "," 111,413 ", 357.180 
24,039,Maryland,Somerset County," 26,470 "," 25,768 ", 319.723 
24,041,Maryland,Talbot County," 37,782 "," 37,512 ", 268.538 
24,043,Maryland,Washington County," 147,430 "," 149,585 ", 457.780 
24,045,Maryland,Wicomico County," 98,733 "," 102,370 ", 374.444 
24,047,Maryland,Worcester County," 51,454 "," 51,540 ", 468.281 
24,510,Maryland,Baltimore city," 620,961 "," 621,849 ", 80.944 
25,001,Massachusetts,Barnstable County," 215,888 "," 214,333 ", 393.723 
25,003,Massachusetts,Berkshire County," 131,219 "," 127,828 ", 926.825 
25,005,Massachusetts,Bristol County," 548,285 "," 556,772 ", 553.096 
25,007,Massachusetts,Dukes County," 16,535 "," 17,299 ", 103.245 
25,009,Massachusetts,Essex County," 743,159 "," 776,043 ", 492.563 
25,011,Massachusetts,Franklin County," 71,372 "," 70,601 ", 699.319 
25,013,Massachusetts,Hampden County," 463,490 "," 470,690 ", 617.140 
25,015,Massachusetts,Hampshire County," 158,080 "," 161,292 ", 527.255 
25,017,Massachusetts,Middlesex County," 1,503,085 "," 1,585,139 ", 817.817 
25,019,Massachusetts,Nantucket County," 10,172 "," 10,925 ", 44.970 
25,021,Massachusetts,Norfolk County," 670,850 "," 696,023 ", 396.105 
25,023,Massachusetts,Plymouth County," 494,919 "," 510,393 ", 659.075 
25,025,Massachusetts,Suffolk County," 722,023 "," 778,121 ", 58.154 
25,027,Massachusetts,Worcester County," 798,552 "," 818,963 "," 1,510.770 "
26,001,Michigan,Alcona County," 10,942 "," 10,349 ", 674.585 
26,003,Michigan,Alger County," 9,601 "," 9,383 ", 915.070 
26,005,Michigan,Allegan County," 111,408 "," 114,625 ", 825.231 
26,007,Michigan,Alpena County," 29,598 "," 28,803 ", 571.860 
26,009,Michigan,Antrim County," 23,580 "," 23,154 ", 475.703 
26,011,Michigan,Arenac County," 15,899 "," 15,261 ", 363.191 
26,013,Michigan,Baraga County," 8,860 "," 8,575 ", 898.257 
26,015,Michigan,Barry County," 59,173 "," 59,314 ", 553.092 
26,017,Michigan,Bay County," 107,771 "," 105,659 ", 442.302 
26,019,Michigan,Benzie County," 17,525 "," 17,457 ", 319.704 
26,021,Michigan,Berrien County," 156,813 "," 154,636 ", 567.747 
26,023,Michigan,Branch County," 45,248 "," 43,664 ", 506.369 
26,025,Michigan,Calhoun County," 136,146 "," 134,314 ", 706.233 
26,027,Michigan,Cass County," 52,293 "," 51,657 ", 490.062 
26,029,Michigan,Charlevoix County," 25,949 "," 26,238 ", 416.339 
26,031,Michigan,Cheboygan County," 26,152 "," 25,427 ", 715.264 
26,033,Michigan,Chippewa County," 38,520 "," 38,033 "," 1,558.420 "
26,035,Michigan,Clare County," 30,926 "," 30,553 ", 564.315 
26,037,Michigan,Clinton County," 75,382 "," 77,390 ", 566.408 
26,039,Michigan,Crawford County," 14,074 "," 13,801 ", 556.280 
26,041,Michigan,Delta County," 37,069 "," 36,377 "," 1,171.096 "
26,043,Michigan,Dickinson County," 26,168 "," 25,788 ", 761.400 
26,045,Michigan,Eaton County," 107,759 "," 108,801 ", 575.175 
26,047,Michigan,Emmet County," 32,694 "," 33,161 ", 467.494 
26,049,Michigan,Genesee County," 425,790 "," 410,849 ", 636.977 
26,051,Michigan,Gladwin County," 25,692 "," 25,164 ", 501.779 
26,053,Michigan,Gogebic County," 16,427 "," 15,431 "," 1,101.849 "
26,055,Michigan,Grand Traverse County," 86,986 "," 91,636 ", 464.331 
26,057,Michigan,Gratiot County," 42,476 "," 41,540 ", 568.464 
26,059,Michigan,Hillsdale County," 46,688 "," 45,941 ", 598.133 
26,061,Michigan,Houghton County," 36,628 "," 36,380 "," 1,009.099 "
26,063,Michigan,Huron County," 33,118 "," 31,883 ", 835.706 
26,065,Michigan,Ingham County," 280,895 "," 286,085 ", 556.120 
26,067,Michigan,Ionia County," 63,905 "," 64,223 ", 571.304 
26,069,Michigan,Iosco County," 25,887 "," 25,345 ", 549.096 
26,071,Michigan,Iron County," 11,817 "," 11,348 "," 1,166.149 "
26,073,Michigan,Isabella County," 70,311 "," 70,698 ", 572.677 
26,075,Michigan,Jackson County," 160,248 "," 159,494 ", 701.666 
26,077,Michigan,Kalamazoo County," 250,331 "," 260,263 ", 561.658 
26,079,Michigan,Kalkaska County," 17,153 "," 17,260 ", 559.865 
26,081,Michigan,Kent County," 602,622 "," 636,369 ", 846.948 
26,083,Michigan,Keweenaw County," 2,156 "," 2,168 ", 540.112 
26,085,Michigan,Lake County," 11,539 "," 11,424 ", 567.370 
26,087,Michigan,Lapeer County," 88,319 "," 88,373 ", 643.014 
26,089,Michigan,Leelanau County," 21,708 "," 21,981 ", 347.171 
26,091,Michigan,Lenawee County," 99,892 "," 98,573 ", 749.555 
26,093,Michigan,Livingston County," 180,967 "," 187,316 ", 565.254 
26,095,Michigan,Luce County," 6,631 "," 6,415 ", 899.078 
26,097,Michigan,Mackinac County," 11,113 "," 10,890 "," 1,021.569 "
26,099,Michigan,Macomb County," 840,978 "," 864,840 ", 479.223 
26,101,Michigan,Manistee County," 24,733 "," 24,461 ", 542.149 
26,103,Michigan,Marquette County," 67,077 "," 67,215 "," 1,808.401 "
26,105,Michigan,Mason County," 28,705 "," 28,783 ", 495.073 
26,107,Michigan,Mecosta County," 42,798 "," 43,067 ", 555.071 
26,109,Michigan,Menominee County," 24,029 "," 23,548 "," 1,044.079 "
26,111,Michigan,Midland County," 83,629 "," 83,632 ", 516.253 
26,113,Michigan,Missaukee County," 14,849 "," 14,903 ", 564.726 
26,115,Michigan,Monroe County," 152,021 "," 149,568 ", 549.394 
26,117,Michigan,Montcalm County," 63,342 "," 62,945 ", 705.399 
26,119,Michigan,Montmorency County," 9,765 "," 9,259 ", 546.663 
26,121,Michigan,Muskegon County," 172,188 "," 172,790 ", 499.246 
26,123,Michigan,Newaygo County," 48,460 "," 47,948 ", 813.204 
26,125,Michigan,Oakland County," 1,202,362 "," 1,242,304 ", 867.663 
26,127,Michigan,Oceana County," 26,570 "," 26,105 ", 512.071 
26,129,Michigan,Ogemaw County," 21,699 "," 20,937 ", 563.488 
26,131,Michigan,Ontonagon County," 6,780 "," 6,007 "," 1,311.225 "
26,133,Michigan,Osceola County," 23,528 "," 23,058 ", 566.391 
26,135,Michigan,Oscoda County," 8,640 "," 8,251 ", 565.731 
26,137,Michigan,Otsego County," 24,164 "," 24,253 ", 514.971 
26,139,Michigan,Ottawa County," 263,801 "," 279,955 ", 563.467 
26,141,Michigan,Presque Isle County," 13,376 "," 12,841 ", 658.719 
26,143,Michigan,Roscommon County," 24,449 "," 23,898 ", 519.636 
26,145,Michigan,Saginaw County," 200,169 "," 193,307 ", 800.114 
26,147,Michigan,St. Clair County," 163,040 "," 159,875 ", 721.170 
26,149,Michigan,St. Joseph County," 61,295 "," 61,018 ", 500.591 
26,151,Michigan,Sanilac County," 43,114 "," 41,475 ", 962.566 
26,153,Michigan,Schoolcraft County," 8,485 "," 8,173 "," 1,171.358 "
26,155,Michigan,Shiawassee County," 70,648 "," 68,619 ", 530.668 
26,157,Michigan,Tuscola County," 55,729 "," 53,777 ", 803.127 
26,159,Michigan,Van Buren County," 76,258 "," 75,077 ", 607.474 
26,161,Michigan,Washtenaw County," 344,791 "," 358,880 ", 705.965 
26,163,Michigan,Wayne County," 1,820,584 "," 1,759,335 ", 612.080 
26,165,Michigan,Wexford County," 32,735 "," 33,003 ", 565.002 
27,001,Minnesota,Aitkin County," 16,202 "," 15,702 "," 1,821.663 "
27,003,Minnesota,Anoka County," 330,844 "," 344,151 ", 423.010 
27,005,Minnesota,Becker County," 32,504 "," 33,386 "," 1,315.203 "
27,007,Minnesota,Beltrami County," 44,442 "," 45,672 "," 2,504.940 "
27,009,Minnesota,Benton County," 38,451 "," 39,710 ", 408.301 
27,011,Minnesota,Big Stone County," 5,269 "," 5,040 ", 499.022 
27,013,Minnesota,Blue Earth County," 64,013 "," 65,787 ", 747.844 
27,015,Minnesota,Brown County," 25,893 "," 25,313 ", 611.090 
27,017,Minnesota,Carlton County," 35,386 "," 35,569 ", 861.381 
27,019,Minnesota,Carver County," 91,042 "," 98,741 ", 354.325 
27,021,Minnesota,Cass County," 28,567 "," 28,706 "," 2,021.542 "
27,023,Minnesota,Chippewa County," 12,441 "," 12,109 ", 581.122 
27,025,Minnesota,Chisago County," 53,887 "," 54,293 ", 414.862 
27,027,Minnesota,Clay County," 58,999 "," 62,324 "," 1,045.366 "
27,029,Minnesota,Clearwater County," 8,695 "," 8,803 ", 998.940 
27,031,Minnesota,Cook County," 5,176 "," 5,194 "," 1,452.277 "
27,033,Minnesota,Cottonwood County," 11,687 "," 11,549 ", 638.610 
27,035,Minnesota,Crow Wing County," 62,500 "," 63,428 ", 999.095 
27,037,Minnesota,Dakota County," 398,552 "," 414,686 ", 562.168 
27,039,Minnesota,Dodge County," 20,087 "," 20,364 ", 439.276 
27,041,Minnesota,Douglas County," 36,009 "," 37,075 ", 637.300 
27,043,Minnesota,Faribault County," 14,553 "," 14,050 ", 712.476 
27,045,Minnesota,Fillmore County," 20,866 "," 20,834 ", 861.300 
27,047,Minnesota,Freeborn County," 31,255 "," 30,613 ", 707.087 
27,049,Minnesota,Goodhue County," 46,183 "," 46,435 ", 756.838 
27,051,Minnesota,Grant County," 6,018 "," 5,903 ", 548.160 
27,053,Minnesota,Hennepin County," 1,152,425 "," 1,223,149 ", 553.591 
27,055,Minnesota,Houston County," 19,027 "," 18,773 ", 552.058 
27,057,Minnesota,Hubbard County," 20,428 "," 20,655 ", 925.675 
27,059,Minnesota,Isanti County," 37,816 "," 38,429 ", 435.794 
27,061,Minnesota,Itasca County," 45,058 "," 45,435 "," 2,667.722 "
27,063,Minnesota,Jackson County," 10,266 "," 10,079 ", 702.982 
27,065,Minnesota,Kanabec County," 16,239 "," 15,837 ", 521.586 
27,067,Minnesota,Kandiyohi County," 42,239 "," 42,542 ", 796.785 
27,069,Minnesota,Kittson County," 4,552 "," 4,424 "," 1,098.804 "
27,071,Minnesota,Koochiching County," 13,311 "," 12,841 "," 3,104.070 "
27,073,Minnesota,Lac qui Parle County," 7,259 "," 6,856 ", 765.021 
27,075,Minnesota,Lake County," 10,866 "," 10,631 "," 2,109.292 "
27,077,Minnesota,Lake of the Woods County," 4,045 "," 3,923 "," 1,297.869 "
27,079,Minnesota,Le Sueur County," 27,703 "," 27,663 ", 448.760 
27,081,Minnesota,Lincoln County," 5,896 "," 5,771 ", 536.757 
27,083,Minnesota,Lyon County," 25,857 "," 25,673 ", 714.559 
27,085,Minnesota,McLeod County," 36,651 "," 35,932 ", 491.471 
27,087,Minnesota,Mahnomen County," 5,413 "," 5,457 ", 557.878 
27,089,Minnesota,Marshall County," 9,439 "," 9,423 "," 1,775.068 "
27,091,Minnesota,Martin County," 20,840 "," 20,022 ", 712.347 
27,093,Minnesota,Meeker County," 23,300 "," 23,102 ", 608.178 
27,095,Minnesota,Mille Lacs County," 26,097 "," 25,788 ", 572.310 
27,097,Minnesota,Morrison County," 33,198 "," 32,775 "," 1,125.062 "
27,099,Minnesota,Mower County," 39,163 "," 39,116 ", 711.329 
27,101,Minnesota,Murray County," 8,725 "," 8,413 ", 704.702 
27,103,Minnesota,Nicollet County," 32,727 "," 33,347 ", 448.494 
27,105,Minnesota,Nobles County," 21,378 "," 21,770 ", 715.106 
27,107,Minnesota,Norman County," 6,852 "," 6,678 ", 872.789 
27,109,Minnesota,Olmsted County," 144,248 "," 151,436 ", 653.349 
27,111,Minnesota,Otter Tail County," 57,303 "," 57,716 "," 1,972.068 "
27,113,Minnesota,Pennington County," 13,930 "," 14,219 ", 616.570 
27,115,Minnesota,Pine County," 29,750 "," 29,069 "," 1,411.289 "
27,117,Minnesota,Pipestone County," 9,596 "," 9,271 ", 465.055 
27,119,Minnesota,Polk County," 31,600 "," 31,533 "," 1,971.128 "
27,121,Minnesota,Pope County," 10,995 "," 11,041 ", 669.713 
27,123,Minnesota,Ramsey County," 508,640 "," 538,133 ", 152.212 
27,125,Minnesota,Red Lake County," 4,089 "," 4,055 ", 432.407 
27,127,Minnesota,Redwood County," 16,059 "," 15,471 ", 878.572 
27,129,Minnesota,Renville County," 15,730 "," 14,892 ", 982.906 
27,131,Minnesota,Rice County," 64,142 "," 65,400 ", 495.684 
27,133,Minnesota,Rock County," 9,687 "," 9,600 ", 482.455 
27,135,Minnesota,Roseau County," 15,629 "," 15,770 "," 1,671.602 "
27,137,Minnesota,St. Louis County," 200,226 "," 200,431 "," 6,247.401 "
27,139,Minnesota,Scott County," 129,928 "," 141,660 ", 356.476 
27,141,Minnesota,Sherburne County," 88,499 "," 91,705 ", 432.917 
27,143,Minnesota,Sibley County," 15,226 "," 14,875 ", 588.779 
27,145,Minnesota,Stearns County," 150,642 "," 154,708 "," 1,343.133 "
27,147,Minnesota,Steele County," 36,576 "," 36,755 ", 429.645 
27,149,Minnesota,Stevens County," 9,726 "," 9,796 ", 563.604 
27,151,Minnesota,Swift County," 9,783 "," 9,340 ", 742.083 
27,153,Minnesota,Todd County," 24,895 "," 24,257 ", 944.982 
27,155,Minnesota,Traverse County," 3,558 "," 3,401 ", 573.902 
27,157,Minnesota,Wabasha County," 21,676 "," 21,239 ", 522.982 
27,159,Minnesota,Wadena County," 13,843 "," 13,875 ", 536.268 
27,161,Minnesota,Waseca County," 19,136 "," 18,989 ", 423.356 
27,163,Minnesota,Washington County," 238,136 "," 251,597 ", 384.282 
27,165,Minnesota,Watonwan County," 11,211 "," 10,952 ", 434.947 
27,167,Minnesota,Wilkin County," 6,576 "," 6,396 ", 750.957 
27,169,Minnesota,Winona County," 51,461 "," 50,885 ", 626.206 
27,171,Minnesota,Wright County," 124,700 "," 131,311 ", 661.457 
27,173,Minnesota,Yellow Medicine County," 10,438 "," 9,875 ", 759.101 
28,001,Mississippi,Adams County," 32,297 "," 31,254 ", 462.407 
28,003,Mississippi,Alcorn County," 37,057 "," 37,388 ", 400.038 
28,005,Mississippi,Amite County," 13,131 "," 12,574 ", 730.100 
28,007,Mississippi,Attala County," 19,564 "," 19,043 ", 734.982 
28,009,Mississippi,Benton County," 8,729 "," 8,182 ", 406.616 
28,011,Mississippi,Bolivar County," 34,145 "," 33,322 ", 876.573 
28,013,Mississippi,Calhoun County," 14,962 "," 14,717 ", 586.573 
28,015,Mississippi,Carroll County," 10,597 "," 10,243 ", 628.243 
28,017,Mississippi,Chickasaw County," 17,392 "," 17,328 ", 501.779 
28,019,Mississippi,Choctaw County," 8,547 "," 8,299 ", 418.177 
28,021,Mississippi,Claiborne County," 9,604 "," 9,150 ", 487.406 
28,023,Mississippi,Clarke County," 16,732 "," 16,006 ", 691.554 
28,025,Mississippi,Clay County," 20,634 "," 20,048 ", 410.077 
28,027,Mississippi,Coahoma County," 26,151 "," 24,620 ", 552.442 
28,029,Mississippi,Copiah County," 29,449 "," 28,773 ", 777.244 
28,031,Mississippi,Covington County," 19,568 "," 19,543 ", 413.792 
28,033,Mississippi,DeSoto County," 161,252 "," 173,323 ", 476.145 
28,035,Mississippi,Forrest County," 74,934 "," 75,944 ", 466.314 
28,037,Mississippi,Franklin County," 8,118 "," 7,743 ", 563.779 
28,039,Mississippi,George County," 22,578 "," 23,373 ", 478.708 
28,041,Mississippi,Greene County," 14,400 "," 13,522 ", 712.755 
28,043,Mississippi,Grenada County," 21,906 "," 21,578 ", 422.107 
28,045,Mississippi,Hancock County," 43,929 "," 46,420 ", 473.748 
28,047,Mississippi,Harrison County," 187,105 "," 201,410 ", 573.994 
28,049,Mississippi,Hinds County," 245,285 "," 242,891 ", 869.741 
28,051,Mississippi,Holmes County," 19,198 "," 18,340 ", 756.699 
28,053,Mississippi,Humphreys County," 9,375 "," 8,669 ", 418.491 
28,055,Mississippi,Issaquena County," 1,406 "," 1,337 ", 413.045 
28,057,Mississippi,Itawamba County," 23,401 "," 23,609 ", 532.787 
28,059,Mississippi,Jackson County," 139,668 "," 141,425 ", 722.754 
28,061,Mississippi,Jasper County," 17,062 "," 16,569 ", 676.243 
28,063,Mississippi,Jefferson County," 7,726 "," 7,507 ", 519.933 
28,065,Mississippi,Jefferson Davis County," 12,487 "," 11,665 ", 408.443 
28,067,Mississippi,Jones County," 67,761 "," 68,215 ", 694.795 
28,069,Mississippi,Kemper County," 10,456 "," 9,969 ", 766.182 
28,071,Mississippi,Lafayette County," 47,351 "," 53,154 ", 631.708 
28,073,Mississippi,Lamar County," 55,658 "," 60,618 ", 497.055 
28,075,Mississippi,Lauderdale County," 80,261 "," 78,524 ", 703.634 
28,077,Mississippi,Lawrence County," 12,929 "," 12,622 ", 430.668 
28,079,Mississippi,Leake County," 23,805 "," 22,763 ", 583.000 
28,081,Mississippi,Lee County," 82,910 "," 85,300 ", 449.951 
28,083,Mississippi,Leflore County," 32,317 "," 30,999 ", 592.539 
28,085,Mississippi,Lincoln County," 34,869 "," 34,649 ", 586.115 
28,087,Mississippi,Lowndes County," 59,779 "," 59,710 ", 505.509 
28,089,Mississippi,Madison County," 95,203 "," 103,465 ", 714.506 
28,091,Mississippi,Marion County," 27,088 "," 25,563 ", 542.384 
28,093,Mississippi,Marshall County," 37,144 "," 35,916 ", 706.193 
28,095,Mississippi,Monroe County," 36,989 "," 35,827 ", 765.094 
28,097,Mississippi,Montgomery County," 10,925 "," 10,152 ", 406.981 
28,099,Mississippi,Neshoba County," 29,676 "," 29,463 ", 570.141 
28,101,Mississippi,Newton County," 21,720 "," 21,747 ", 578.104 
28,103,Mississippi,Noxubee County," 11,545 "," 11,043 ", 695.138 
28,105,Mississippi,Oktibbeha County," 47,671 "," 49,800 ", 458.201 
28,107,Mississippi,Panola County," 34,707 "," 34,167 ", 685.144 
28,109,Mississippi,Pearl River County," 55,834 "," 55,191 ", 810.863 
28,111,Mississippi,Perry County," 12,250 "," 12,277 ", 647.252 
28,113,Mississippi,Pike County," 40,404 "," 39,956 ", 409.015 
28,115,Mississippi,Pontotoc County," 29,957 "," 30,908 ", 497.689 
28,117,Mississippi,Prentiss County," 25,276 "," 25,459 ", 414.980 
28,119,Mississippi,Quitman County," 8,223 "," 7,486 ", 405.012 
28,121,Mississippi,Rankin County," 141,617 "," 149,039 ", 775.485 
28,123,Mississippi,Scott County," 28,264 "," 28,265 ", 609.185 
28,125,Mississippi,Sharkey County," 4,916 "," 4,585 ", 431.720 
28,127,Mississippi,Simpson County," 27,503 "," 27,222 ", 589.163 
28,129,Mississippi,Smith County," 16,491 "," 16,059 ", 636.252 
28,131,Mississippi,Stone County," 17,786 "," 18,070 ", 445.485 
28,133,Mississippi,Sunflower County," 29,450 "," 27,005 ", 697.754 
28,135,Mississippi,Tallahatchie County," 15,378 "," 14,588 ", 645.288 
28,137,Mississippi,Tate County," 28,886 "," 28,296 ", 404.759 
28,139,Mississippi,Tippah County," 22,232 "," 22,131 ", 457.815 
28,141,Mississippi,Tishomingo County," 19,593 "," 19,552 ", 424.254 
28,143,Mississippi,Tunica County," 10,778 "," 10,343 ", 454.668 
28,145,Mississippi,Union County," 27,134 "," 28,429 ", 415.598 
28,147,Mississippi,Walthall County," 15,443 "," 14,638 ", 403.944 
28,149,Mississippi,Warren County," 48,773 "," 47,485 ", 588.501 
28,151,Mississippi,Washington County," 51,137 "," 48,130 ", 724.741 
28,153,Mississippi,Wayne County," 20,747 "," 20,566 ", 810.750 
28,155,Mississippi,Webster County," 10,253 "," 9,899 ", 420.940 
28,157,Mississippi,Wilkinson County," 9,878 "," 9,122 ", 678.106 
28,159,Mississippi,Winston County," 19,198 "," 18,317 ", 607.245 
28,161,Mississippi,Yalobusha County," 12,678 "," 12,447 ", 467.129 
28,163,Mississippi,Yazoo County," 28,065 "," 27,387 ", 922.947 
29,001,Missouri,Adair County," 25,607 "," 25,378 ", 567.324 
29,003,Missouri,Andrew County," 17,291 "," 17,296 ", 432.703 
29,005,Missouri,Atchison County," 5,685 "," 5,306 ", 547.302 
29,007,Missouri,Audrain County," 25,529 "," 26,096 ", 692.235 
29,009,Missouri,Barry County," 35,597 "," 35,829 ", 778.251 
29,011,Missouri,Barton County," 12,402 "," 11,880 ", 591.921 
29,013,Missouri,Bates County," 17,049 "," 16,446 ", 836.689 
29,015,Missouri,Benton County," 19,056 "," 18,670 ", 704.060 
29,017,Missouri,Bollinger County," 12,363 "," 12,182 ", 617.906 
29,019,Missouri,Boone County," 162,642 "," 174,974 ", 685.414 
29,021,Missouri,Buchanan County," 89,201 "," 89,100 ", 408.027 
29,023,Missouri,Butler County," 42,794 "," 42,951 ", 694.669 
29,025,Missouri,Caldwell County," 9,424 "," 9,014 ", 426.393 
29,027,Missouri,Callaway County," 44,332 "," 44,834 ", 834.575 
29,029,Missouri,Camden County," 44,002 "," 44,237 ", 655.923 
29,031,Missouri,Cape Girardeau County," 75,674 "," 78,572 ", 578.535 
29,033,Missouri,Carroll County," 9,295 "," 8,992 ", 694.621 
29,035,Missouri,Carter County," 6,265 "," 6,263 ", 507.361 
29,037,Missouri,Cass County," 99,478 "," 101,603 ", 696.836 
29,039,Missouri,Cedar County," 13,982 "," 13,934 ", 474.483 
